name;year;sex;births;prop;rank;rank_change_yoy
Till;2010;m;23;0.000650158;324;-110
Till;2011;m;38;0.0010638;216;108
Till;2012;m;29;0.000796113;266;-50
Till;2013;m;42;0.001146445;216;50
Till;2014;m;28;0.000738105;295;-79
Till;2015;m;35;0.000907747;260;35
Till;2016;m;32;0.000825338;280;-20
Till;2017;m;33;0.00084918;274;6
Till;2018;m;30;0.000768147;297;-23
Till;2019;m;29;0.000756292;297;0
Till;2020;m;33;0.000860361;264;33
Till;2021;m;31;0.00077704;298;-34
Till;2022;m;30;0.000779707;291;7
Tim;2000;m;294;0.008740895;16;
Tim;2001;m;265;0.0083991;15;1
Tim;2002;m;297;0.00938359;7;8
Tim;2003;m;290;0.009361482;9;-2
Tim;2004;m;261;0.008263155;9;0
Tim;2005;m;325;0.010175647;4;5
Tim;2006;m;258;0.008049169;6;-2
Tim;2007;m;319;0.009816291;4;2
Tim;2008;m;330;0.009725333;4;0
Tim;2009;m;282;0.008137824;8;-4
Tim;2010;m;236;0.00667119;14;-6
Tim;2011;m;244;0.006830716;15;-1
Tim;2012;m;257;0.007055206;10;5
Tim;2013;m;227;0.00619626;16;-6
Tim;2014;m;270;0.007117438;12;4
Tim;2015;m;236;0.006120808;13;-1
Tim;2016;m;216;0.005571031;18;-5
Tim;2017;m;202;0.005198013;21;-3
Tim;2018;m;182;0.004660095;31;-10
Tim;2019;m;170;0.004433433;29;2
Tim;2020;m;220;0.005735739;19;10
Tim;2021;m;176;0.00441158;31;-12
Tim;2022;m;127;0.003300759;48;-17
Timaël;2004;m;1;3.17E-05;1343;
Timaël;2008;m;1;2.95E-05;1502;
Timaël;2009;m;2;5.77E-05;1294;208
Timaël;2010;m;2;5.65E-05;1333;-39
Timaël;2011;m;3;8.40E-05;1197;136
Timaël;2012;m;1;2.75E-05;1668;-471
Timaël;2014;m;1;2.64E-05;1740;
Timaël;2015;m;2;5.19E-05;1514;226
Timaël;2016;m;2;5.16E-05;1546;-32
Timaël;2018;m;2;5.12E-05;1586;
Timaël;2019;m;1;2.61E-05;1911;-325
Timaël;2020;m;3;7.82E-05;1415;496
Timaël;2021;m;3;7.52E-05;1466;-51
Timaël;2022;m;3;7.80E-05;1529;-63
Timeo;2001;m;1;3.17E-05;1190;
Timeo;2002;m;1;3.16E-05;1236;-46
Timeo;2003;m;4;0.000129124;814;422
Timeo;2004;m;5;0.000158298;760;54
Timeo;2005;m;6;0.000187858;714;46
Timeo;2006;m;12;0.00037438;504;210
Timeo;2007;m;11;0.000338493;534;-30
Timeo;2008;m;14;0.00041259;467;67
Timeo;2009;m;17;0.000490578;427;40
Timeo;2010;m;20;0.000565355;366;61
Timeo;2011;m;18;0.000503905;413;-47
Timeo;2012;m;27;0.000741208;289;124
Timeo;2013;m;19;0.00051863;396;-107
Timeo;2014;m;21;0.000553578;383;13
Timeo;2015;m;27;0.000700262;327;56
Timeo;2016;m;29;0.000747962;307;20
Timeo;2017;m;16;0.000411724;490;-183
Timeo;2018;m;23;0.000588913;379;111
Timeo;2019;m;16;0.000417264;474;-95
Timeo;2020;m;21;0.000547502;394;80
Timeo;2021;m;26;0.000651711;339;55
Timeo;2022;m;17;0.000441834;448;-109
Timo;2000;m;120;0.003567712;62;
Timo;2001;m;105;0.003327945;71;-9
Timo;2002;m;126;0.003980917;53;18
Timo;2003;m;121;0.003905998;56;-3
Timo;2004;m;163;0.005160514;35;21
Timo;2005;m;170;0.005322646;33;2
Timo;2006;m;160;0.004991732;33;0
Timo;2007;m;143;0.004400406;48;-15
Timo;2008;m;171;0.005039491;33;15
Timo;2009;m;169;0.004876923;33;0
Timo;2010;m;136;0.003844414;52;-19
Timo;2011;m;115;0.003219395;64;-12
Timo;2012;m;108;0.002964834;67;-3
Timo;2013;m;115;0.003139075;63;4
Timo;2014;m;123;0.003242388;59;4
Timo;2015;m;116;0.003008533;66;-7
Timo;2016;m;118;0.003043433;59;7
Timo;2017;m;91;0.002341679;97;-38
Timo;2018;m;109;0.002790936;72;25
Timo;2019;m;85;0.002216717;102;-30
Timo;2020;m;106;0.002763583;74;28
Timo;2021;m;98;0.002456448;84;-10
Timo;2022;m;88;0.00228714;94;-10
Timon;2000;m;81;0.002408206;103;
Timon;2001;m;81;0.002567272;94;9
Timon;2002;m;74;0.002337999;112;-18
Timon;2003;m;75;0.002421073;101;11
Timon;2004;m;86;0.002722725;88;13
Timon;2005;m;89;0.002786562;84;4
Timon;2006;m;93;0.002901444;78;6
Timon;2007;m;71;0.002184817;117;-39
Timon;2008;m;82;0.002416598;96;21
Timon;2009;m;68;0.001962312;120;-24
Timon;2010;m;53;0.001498191;160;-40
Timon;2011;m;51;0.001427732;164;-4
Timon;2012;m;49;0.001345156;173;-9
Timon;2013;m;36;0.000982667;251;-78
Timon;2014;m;38;0.001001713;234;17
Timon;2015;m;35;0.000907747;260;-26
Timon;2016;m;40;0.001031672;230;30
Timon;2017;m;22;0.00056612;383;-153
Timon;2018;m;30;0.000768147;297;86
Timon;2019;m;24;0.000625896;355;-58
Timon;2020;m;23;0.000599645;375;-20
Timon;2021;m;22;0.000551448;394;-19
Timon;2022;m;18;0.000467824;427;-33
Timoteo;2000;m;3;8.92E-05;866;
Timoteo;2001;m;1;3.17E-05;1190;-324
Timoteo;2002;m;2;6.32E-05;1043;147
Timoteo;2003;m;2;6.46E-05;1052;-9
Timoteo;2004;m;3;9.50E-05;943;109
Timoteo;2005;m;3;9.39E-05;981;-38
Timoteo;2006;m;3;9.36E-05;1024;-43
Timoteo;2007;m;1;3.08E-05;1458;-434
Timoteo;2008;m;4;0.000117883;961;497
Timoteo;2009;m;3;8.66E-05;1137;-176
Timoteo;2010;m;3;8.48E-05;1172;-35
Timoteo;2012;m;1;2.75E-05;1668;
Timoteo;2014;m;1;2.64E-05;1740;
Timoteo;2015;m;1;2.59E-05;1793;-53
Timoteo;2016;m;3;7.74E-05;1342;451
Timoteo;2017;m;1;2.57E-05;1878;-536
Timoteo;2018;m;1;2.56E-05;1886;-8
Timoteo;2019;m;1;2.61E-05;1911;-25
Timoteo;2021;m;1;2.51E-05;1966;
Timoteo;2022;m;2;5.20E-05;1923;43
Timotheus;2000;m;1;2.97E-05;1173;
Timotheus;2001;m;6;0.000190168;644;529
Timotheus;2002;m;1;3.16E-05;1236;-592
Timotheus;2004;m;1;3.17E-05;1343;
Timotheus;2006;m;2;6.24E-05;1183;
Timotheus;2009;m;1;2.89E-05;1519;
Timotheus;2011;m;1;2.80E-05;1616;
Timotheus;2013;m;1;2.73E-05;1711;
Timotheus;2015;m;1;2.59E-05;1793;
Timotheus;2019;m;3;7.82E-05;1397;
Timotheus;2022;m;2;5.20E-05;1923;
Timothy;2000;m;29;0.000862197;250;
Timothy;2001;m;26;0.000824063;247;3
Timothy;2002;m;25;0.000789864;274;-27
Timothy;2003;m;22;0.000710181;291;-17
Timothy;2004;m;19;0.000601532;350;-59
Timothy;2005;m;19;0.000594884;352;-2
Timothy;2006;m;21;0.000655165;322;30
Timothy;2007;m;23;0.000707758;302;20
Timothy;2008;m;13;0.000383119;509;-207
Timothy;2009;m;24;0.000692581;316;193
Timothy;2010;m;17;0.000480552;421;-105
Timothy;2011;m;17;0.000475911;428;-7
Timothy;2012;m;15;0.000411782;484;-56
Timothy;2013;m;26;0.000709704;308;176
Timothy;2014;m;11;0.00028997;634;-326
Timothy;2015;m;21;0.000544648;402;232
Timothy;2016;m;7;0.000180543;868;-466
Timothy;2017;m;10;0.000257327;698;170
Timothy;2018;m;14;0.000358469;533;165
Timothy;2019;m;7;0.000182553;906;-373
Timothy;2020;m;13;0.00033893;587;319
Timothy;2021;m;9;0.000225592;793;-206
Timothy;2022;m;8;0.000207922;827;-34
Timothé;2000;m;6;0.000178386;648;
Timothé;2001;m;3;9.51E-05;879;-231
Timothé;2002;m;11;0.00034754;483;396
Timothé;2003;m;6;0.000193686;674;-191
Timothé;2004;m;10;0.000316596;533;141
Timothé;2005;m;13;0.000407026;460;73
Timothé;2006;m;12;0.00037438;504;-44
Timothé;2007;m;11;0.000338493;534;-30
Timothé;2008;m;15;0.000442061;444;90
Timothé;2009;m;15;0.000432863;468;-24
Timothé;2010;m;12;0.000339213;564;-96
Timothé;2011;m;7;0.000195963;793;-229
Timothé;2012;m;7;0.000192165;816;-23
Timothé;2013;m;10;0.000272963;666;150
Timothé;2014;m;11;0.00028997;634;32
Timothé;2015;m;16;0.00041497;492;142
Timothé;2016;m;12;0.000309502;609;-117
Timothé;2017;m;15;0.000385991;515;94
Timothé;2018;m;12;0.000307259;611;-96
Timothé;2019;m;20;0.00052158;406;205
Timothé;2020;m;9;0.000234644;777;-371
Timothé;2021;m;14;0.000350921;550;227
Timothé;2022;m;10;0.000259902;686;-136
Timothée;2000;m;7;0.000208117;616;
Timothée;2001;m;8;0.000253558;551;65
Timothée;2002;m;12;0.000379135;458;93
Timothée;2003;m;9;0.000290529;545;-87
Timothée;2004;m;19;0.000601532;350;195
Timothée;2005;m;16;0.000500955;399;-49
Timothée;2006;m;15;0.000467975;440;-41
Timothée;2007;m;19;0.000584669;357;83
Timothée;2008;m;14;0.00041259;467;-110
Timothée;2009;m;22;0.000634866;344;123
Timothée;2010;m;20;0.000565355;366;-22
Timothée;2011;m;7;0.000195963;793;-427
Timothée;2012;m;20;0.000549043;385;408
Timothée;2013;m;21;0.000573222;369;16
Timothée;2014;m;17;0.000448135;457;-88
Timothée;2015;m;19;0.000492777;431;26
Timothée;2016;m;19;0.000490044;437;-6
Timothée;2017;m;14;0.000360258;535;-98
Timothée;2018;m;16;0.000409679;471;64
Timothée;2019;m;14;0.000365106;547;-76
Timothée;2020;m;22;0.000573574;383;164
Timothée;2021;m;23;0.000576513;386;-3
Timothée;2022;m;22;0.000571785;369;17
Timoté;2002;m;2;6.32E-05;1043;
Timoté;2003;m;4;0.000129124;814;229
Timoté;2004;m;2;6.33E-05;1101;-287
Timoté;2005;m;3;9.39E-05;981;120
Timoté;2006;m;3;9.36E-05;1024;-43
Timoté;2008;m;1;2.95E-05;1502;
Timoté;2010;m;2;5.65E-05;1333;
Timoté;2011;m;2;5.60E-05;1378;-45
Timoté;2012;m;7;0.000192165;816;562
Timoté;2013;m;4;0.000109185;1124;-308
Timoté;2014;m;4;0.000105444;1142;-18
Timoté;2015;m;1;2.59E-05;1793;-651
Timoté;2016;m;1;2.58E-05;1812;-19
Timoté;2018;m;2;5.12E-05;1586;
Timoté;2019;m;1;2.61E-05;1911;-325
Timoté;2020;m;2;5.21E-05;1637;274
Timoté;2021;m;2;5.01E-05;1693;-56
Timoté;2022;m;3;7.80E-05;1529;164
Timur;2000;m;3;8.92E-05;866;
Timur;2001;m;3;9.51E-05;879;-13
Timur;2002;m;1;3.16E-05;1236;-357
Timur;2003;m;7;0.000225967;623;613
Timur;2004;m;3;9.50E-05;943;-320
Timur;2005;m;2;6.26E-05;1127;-184
Timur;2006;m;4;0.000124793;910;217
Timur;2007;m;6;0.000184632;769;141
Timur;2008;m;4;0.000117883;961;-192
Timur;2009;m;8;0.00023086;708;253
Timur;2010;m;8;0.000226142;738;-30
Timur;2011;m;4;0.000111979;1064;-326
Timur;2012;m;9;0.000247069;703;361
Timur;2013;m;5;0.000136482;1008;-305
Timur;2014;m;8;0.000210887;776;232
Timur;2015;m;4;0.000103743;1168;-392
Timur;2016;m;6;0.000154751;949;219
Timur;2017;m;14;0.000360258;535;414
Timur;2018;m;7;0.000179234;911;-376
Timur;2019;m;14;0.000365106;547;364
Timur;2020;m;7;0.000182501;906;-359
Timur;2021;m;3;7.52E-05;1466;-560
Timur;2022;m;12;0.000311883;602;864
Timéo;2002;m;4;0.000126378;792;
Timéo;2003;m;6;0.000193686;674;118
Timéo;2004;m;3;9.50E-05;943;-269
Timéo;2005;m;13;0.000407026;460;483
Timéo;2006;m;21;0.000655165;322;138
Timéo;2007;m;34;0.00104625;218;104
Timéo;2008;m;37;0.001090416;211;7
Timéo;2009;m;46;0.001327446;179;32
Timéo;2010;m;45;0.001272049;186;-7
Timéo;2011;m;38;0.0010638;216;-30
Timéo;2012;m;32;0.000878469;254;-38
Timéo;2013;m;48;0.001310222;183;71
Timéo;2014;m;53;0.001397127;167;16
Timéo;2015;m;53;0.001374588;172;-5
Timéo;2016;m;39;0.001005881;234;-62
Timéo;2017;m;39;0.001003577;235;-1
Timéo;2018;m;50;0.001280246;183;52
Timéo;2019;m;29;0.000756292;297;-114
Timéo;2020;m;48;0.001251434;182;115
Timéo;2021;m;39;0.000977566;225;-43
Timéo;2022;m;40;0.001039609;213;12
Tineo;2000;m;1;2.97E-05;1173;
Tineo;2019;m;1;2.61E-05;1911;
Tineo;2022;m;2;5.20E-05;1923;
Tino;2000;m;10;0.000297309;500;
Tino;2001;m;10;0.000316947;487;13
Tino;2002;m;13;0.00041073;439;48
Tino;2003;m;4;0.000129124;814;-375
Tino;2004;m;11;0.000348256;506;308
Tino;2005;m;15;0.000469645;420;86
Tino;2006;m;11;0.000343182;525;-105
Tino;2007;m;14;0.000430809;447;78
Tino;2008;m;14;0.00041259;467;-20
Tino;2009;m;11;0.000317433;582;-115
Tino;2010;m;12;0.000339213;564;18
Tino;2011;m;16;0.000447916;444;120
Tino;2012;m;5;0.000137261;994;-550
Tino;2013;m;12;0.000327556;581;413
Tino;2014;m;21;0.000553578;383;198
Tino;2015;m;8;0.000207485;809;-426
Tino;2016;m;12;0.000309502;609;200
Tino;2017;m;13;0.000334526;574;35
Tino;2018;m;10;0.000256049;712;-138
Tino;2019;m;17;0.000443343;449;263
Tino;2020;m;16;0.000417145;486;-37
Tino;2021;m;15;0.000375987;523;-37
Tino;2022;m;12;0.000311883;602;-79
Titus;2002;m;1;3.16E-05;1236;
Titus;2003;m;2;6.46E-05;1052;184
Titus;2004;m;3;9.50E-05;943;109
Titus;2006;m;3;9.36E-05;1024;
Titus;2007;m;1;3.08E-05;1458;-434
Titus;2008;m;2;5.89E-05;1274;184
Titus;2010;m;1;2.83E-05;1580;
Titus;2011;m;2;5.60E-05;1378;202
Titus;2012;m;2;5.49E-05;1432;-54
Titus;2013;m;1;2.73E-05;1711;-279
Titus;2014;m;2;5.27E-05;1486;225
Titus;2015;m;2;5.19E-05;1514;-28
Titus;2016;m;2;5.16E-05;1546;-32
Titus;2017;m;3;7.72E-05;1387;159
Titus;2018;m;2;5.12E-05;1586;-199
Titus;2019;m;1;2.61E-05;1911;-325
Titus;2020;m;1;2.61E-05;1924;-13
Titus;2021;m;2;5.01E-05;1693;231
Titus;2022;m;4;0.000103961;1321;372
Tiziano;2000;m;14;0.000416233;407;
Tiziano;2001;m;11;0.000348642;454;-47
Tiziano;2002;m;19;0.000600297;339;115
Tiziano;2003;m;31;0.00100071;226;113
Tiziano;2004;m;26;0.000823149;272;-46
Tiziano;2005;m;18;0.000563574;366;-94
Tiziano;2006;m;22;0.000686363;314;52
Tiziano;2007;m;29;0.00089239;250;64
Tiziano;2008;m;31;0.000913592;250;0
Tiziano;2009;m;21;0.000606008;365;-115
Tiziano;2010;m;29;0.000819765;268;97
Tiziano;2011;m;20;0.000559895;379;-111
Tiziano;2012;m;18;0.000494139;417;-38
Tiziano;2013;m;14;0.000382148;521;-104
Tiziano;2014;m;15;0.000395413;506;15
Tiziano;2015;m;8;0.000207485;809;-303
Tiziano;2016;m;8;0.000206334;792;17
Tiziano;2017;m;11;0.00028306;652;140
Tiziano;2018;m;3;7.68E-05;1389;-737
Tiziano;2019;m;14;0.000365106;547;842
Tiziano;2020;m;10;0.000260715;717;-170
Tiziano;2021;m;4;0.000100263;1295;-578
Tiziano;2022;m;6;0.000155941;1012;283
Tobia;2000;m;1;2.97E-05;1173;
Tobia;2001;m;8;0.000253558;551;622
Tobia;2002;m;8;0.000252757;583;-32
Tobia;2003;m;8;0.000258248;584;-1
Tobia;2004;m;12;0.000379915;478;106
Tobia;2005;m;8;0.000250477;619;-141
Tobia;2006;m;4;0.000124793;910;-291
Tobia;2007;m;6;0.000184632;769;141
Tobia;2008;m;21;0.000618885;331;438
Tobia;2009;m;10;0.000288575;628;-297
Tobia;2010;m;9;0.00025441;690;-62
Tobia;2011;m;6;0.000167968;880;-190
Tobia;2012;m;12;0.000329426;567;313
Tobia;2013;m;12;0.000327556;581;-14
Tobia;2014;m;8;0.000210887;776;-195
Tobia;2015;m;6;0.000155614;952;-176
Tobia;2016;m;5;0.000128959;1061;-109
Tobia;2017;m;12;0.000308793;608;453
Tobia;2018;m;13;0.000332864;572;36
Tobia;2019;m;6;0.000156474;992;-420
Tobia;2020;m;4;0.000104286;1244;-252
Tobia;2021;m;10;0.000250658;715;529
Tobia;2022;m;10;0.000259902;686;29
Tobias;2000;m;183;0.005440761;37;
Tobias;2001;m;197;0.006243859;31;6
Tobias;2002;m;172;0.005434267;32;-1
Tobias;2003;m;164;0.00529408;35;-3
Tobias;2004;m;150;0.004748939;44;-9
Tobias;2005;m;138;0.004320736;48;-4
Tobias;2006;m;132;0.004118179;47;1
Tobias;2007;m;124;0.003815737;54;-7
Tobias;2008;m;108;0.003182836;71;-17
Tobias;2009;m;91;0.002626035;87;-16
Tobias;2010;m;85;0.002402759;98;-11
Tobias;2011;m;93;0.002603511;87;11
Tobias;2012;m;74;0.00203146;119;-32
Tobias;2013;m;92;0.00251126;88;31
Tobias;2014;m;74;0.001950705;125;-37
Tobias;2015;m;62;0.001608009;152;-27
Tobias;2016;m;60;0.001547509;154;-2
Tobias;2017;m;77;0.001981421;120;34
Tobias;2018;m;47;0.001203431;191;-71
Tobias;2019;m;53;0.001382188;167;24
Tobias;2020;m;36;0.000938575;240;-73
Tobias;2021;m;46;0.001153027;195;45
Tobias;2022;m;39;0.001013619;218;-23
Tobija;2000;m;1;2.97E-05;1173;
Tobija;2002;m;1;3.16E-05;1236;
Tobija;2003;m;3;9.68E-05;909;327
Tobija;2005;m;1;3.13E-05;1376;
Tobija;2006;m;2;6.24E-05;1183;193
Tobija;2008;m;2;5.89E-05;1274;
Tobija;2009;m;4;0.00011543;997;277
Tobija;2010;m;2;5.65E-05;1333;-336
Tobija;2012;m;2;5.49E-05;1432;
Tobija;2013;m;3;8.19E-05;1248;184
Tobija;2014;m;3;7.91E-05;1307;-59
Tobija;2015;m;1;2.59E-05;1793;-486
Tobija;2016;m;2;5.16E-05;1546;247
Tobija;2017;m;2;5.15E-05;1618;-72
Tobija;2018;m;2;5.12E-05;1586;32
Tobija;2019;m;1;2.61E-05;1911;-325
Tobija;2022;m;2;5.20E-05;1923;
Todor;2005;m;1;3.13E-05;1376;
Todor;2006;m;1;3.12E-05;1415;-39
Todor;2010;m;1;2.83E-05;1580;
Todor;2011;m;1;2.80E-05;1616;-36
Todor;2012;m;2;5.49E-05;1432;184
Todor;2013;m;1;2.73E-05;1711;-279
Todor;2014;m;1;2.64E-05;1740;-29
Todor;2015;m;1;2.59E-05;1793;-53
Todor;2016;m;2;5.16E-05;1546;247
Todor;2017;m;4;0.000102931;1206;340
Todor;2019;m;3;7.82E-05;1397;
Todor;2020;m;3;7.82E-05;1415;-18
Todor;2021;m;5;0.000125329;1166;249
Todor;2022;m;3;7.80E-05;1529;-363
Tom;2000;m;56;0.001664932;147;
Tom;2001;m;41;0.001299483;183;-36
Tom;2002;m;72;0.00227481;116;67
Tom;2003;m;61;0.001969139;125;-9
Tom;2004;m;65;0.002057874;120;5
Tom;2005;m;61;0.001909891;138;-18
Tom;2006;m;80;0.002495866;98;40
Tom;2007;m;81;0.002492538;96;2
Tom;2008;m;79;0.002328186;101;-5
Tom;2009;m;69;0.00199117;119;-18
Tom;2010;m;65;0.001837404;130;-11
Tom;2011;m;69;0.001931637;124;6
Tom;2012;m;86;0.002360886;100;24
Tom;2013;m;86;0.002347482;100;0
Tom;2014;m;56;0.001476209;156;-56
Tom;2015;m;83;0.002152657;110;46
Tom;2016;m;89;0.002295471;104;6
Tom;2017;m;64;0.001646895;146;-42
Tom;2018;m;81;0.002073998;111;35
Tom;2019;m;76;0.001982005;123;-12
Tom;2020;m;73;0.001903222;125;-2
Tom;2021;m;62;0.001554079;145;-20
Tom;2022;m;68;0.001767335;117;28
Tomas;2000;m;11;0.00032704;472;
Tomas;2001;m;10;0.000316947;487;-15
Tomas;2002;m;14;0.000442324;425;62
Tomas;2003;m;8;0.000258248;584;-159
Tomas;2004;m;9;0.000284936;559;25
Tomas;2005;m;11;0.000344407;513;46
Tomas;2006;m;3;9.36E-05;1024;-511
Tomas;2007;m;9;0.000276949;598;426
Tomas;2008;m;11;0.000324178;566;32
Tomas;2009;m;6;0.000173145;843;-277
Tomas;2010;m;11;0.000310945;600;243
Tomas;2011;m;17;0.000475911;428;172
Tomas;2012;m;20;0.000549043;385;43
Tomas;2013;m;13;0.000354852;550;-165
Tomas;2014;m;12;0.000316331;598;-48
Tomas;2015;m;9;0.000233421;754;-156
Tomas;2016;m;9;0.000232126;741;13
Tomas;2017;m;17;0.000437457;463;278
Tomas;2018;m;17;0.000435284;448;15
Tomas;2019;m;11;0.000286869;654;-206
Tomas;2020;m;17;0.000443216;458;196
Tomas;2021;m;10;0.000250658;715;-257
Tomas;2022;m;4;0.000103961;1321;-606
Tommaso;2000;m;2;5.95E-05;999;
Tommaso;2001;m;7;0.000221863;595;404
Tommaso;2002;m;5;0.000157973;729;-134
Tommaso;2003;m;11;0.000355091;473;256
Tommaso;2004;m;17;0.000538213;373;100
Tommaso;2005;m;18;0.000563574;366;7
Tommaso;2006;m;17;0.000530372;391;-25
Tommaso;2007;m;22;0.000676986;316;75
Tommaso;2008;m;14;0.00041259;467;-151
Tommaso;2009;m;16;0.00046172;446;21
Tommaso;2010;m;21;0.000593623;354;92
Tommaso;2011;m;20;0.000559895;379;-25
Tommaso;2012;m;21;0.000576495;367;12
Tommaso;2013;m;21;0.000573222;369;-2
Tommaso;2014;m;16;0.000421774;481;-112
Tommaso;2015;m;30;0.000778069;289;192
Tommaso;2016;m;25;0.000644795;348;-59
Tommaso;2017;m;24;0.000617586;354;-6
Tommaso;2018;m;28;0.000716938;316;38
Tommaso;2019;m;24;0.000625896;355;-39
Tommaso;2020;m;28;0.000730003;308;47
Tommaso;2021;m;32;0.000802106;284;24
Tommaso;2022;m;18;0.000467824;427;-143
Tommy;2000;m;2;5.95E-05;999;
Tommy;2001;m;3;9.51E-05;879;120
Tommy;2002;m;3;9.48E-05;910;-31
Tommy;2004;m;3;9.50E-05;943;
Tommy;2005;m;2;6.26E-05;1127;-184
Tommy;2006;m;4;0.000124793;910;217
Tommy;2007;m;3;9.23E-05;1048;-138
Tommy;2008;m;2;5.89E-05;1274;-226
Tommy;2009;m;3;8.66E-05;1137;137
Tommy;2010;m;2;5.65E-05;1333;-196
Tommy;2011;m;2;5.60E-05;1378;-45
Tommy;2012;m;2;5.49E-05;1432;-54
Tommy;2013;m;3;8.19E-05;1248;184
Tommy;2014;m;3;7.91E-05;1307;-59
Tommy;2015;m;2;5.19E-05;1514;-207
Tommy;2017;m;3;7.72E-05;1387;
Tommy;2018;m;5;0.000128025;1099;288
Tommy;2019;m;2;5.22E-05;1644;-545
Tommy;2020;m;4;0.000104286;1244;400
Tommy;2021;m;6;0.000150395;1062;182
Tommy;2022;m;5;0.000129951;1148;-86
Tomy;2001;m;2;6.34E-05;985;
Tomy;2002;m;1;3.16E-05;1236;-251
Tomy;2003;m;2;6.46E-05;1052;184
Tomy;2004;m;2;6.33E-05;1101;-49
Tomy;2011;m;2;5.60E-05;1378;
Tomy;2014;m;1;2.64E-05;1740;
Tomy;2020;m;1;2.61E-05;1924;
Tomy;2022;m;3;7.80E-05;1529;
Tomás;2002;m;3;9.48E-05;910;
Tomás;2003;m;3;9.68E-05;909;1
Tomás;2004;m;2;6.33E-05;1101;-192
Tomás;2005;m;3;9.39E-05;981;120
Tomás;2006;m;8;0.000249587;630;351
Tomás;2007;m;14;0.000430809;447;183
Tomás;2008;m;18;0.000530473;374;73
Tomás;2009;m;23;0.000663723;330;44
Tomás;2010;m;24;0.000678426;316;14
Tomás;2011;m;26;0.000727863;306;10
Tomás;2012;m;21;0.000576495;367;-61
Tomás;2013;m;39;0.001064556;228;139
Tomás;2014;m;35;0.000922631;257;-29
Tomás;2015;m;39;0.001011489;234;23
Tomás;2016;m;39;0.001005881;234;0
Tomás;2017;m;34;0.000874913;268;-34
Tomás;2018;m;40;0.001024197;223;45
Tomás;2019;m;31;0.00080845;278;-55
Tomás;2020;m;32;0.000834289;271;7
Tomás;2021;m;23;0.000576513;386;-115
Tomás;2022;m;39;0.001013619;218;168
Toni;2000;m;12;0.000356771;445;
Toni;2001;m;8;0.000253558;551;-106
Toni;2002;m;11;0.00034754;483;68
Toni;2003;m;9;0.000290529;545;-62
Toni;2004;m;9;0.000284936;559;-14
Toni;2005;m;11;0.000344407;513;46
Toni;2006;m;8;0.000249587;630;-117
Toni;2007;m;11;0.000338493;534;96
Toni;2008;m;10;0.000294707;606;-72
Toni;2009;m;8;0.00023086;708;-102
Toni;2010;m;12;0.000339213;564;144
Toni;2011;m;15;0.000419921;468;96
Toni;2012;m;11;0.000301974;611;-143
Toni;2013;m;17;0.000464037;448;163
Toni;2014;m;10;0.000263609;678;-230
Toni;2015;m;11;0.000285292;658;20
Toni;2016;m;9;0.000232126;741;-83
Toni;2017;m;10;0.000257327;698;43
Toni;2018;m;10;0.000256049;712;-14
Toni;2019;m;8;0.000208632;827;-115
Toni;2020;m;9;0.000234644;777;50
Toni;2021;m;15;0.000375987;523;254
Toni;2022;m;8;0.000207922;827;-304
Tony;2000;m;12;0.000356771;445;
Tony;2001;m;11;0.000348642;454;-9
Tony;2002;m;8;0.000252757;583;-129
Tony;2003;m;9;0.000290529;545;38
Tony;2004;m;6;0.000189958;705;-160
Tony;2005;m;16;0.000500955;399;306
Tony;2006;m;3;9.36E-05;1024;-625
Tony;2007;m;6;0.000184632;769;255
Tony;2008;m;10;0.000294707;606;163
Tony;2009;m;7;0.000202003;770;-164
Tony;2010;m;7;0.000197874;802;-32
Tony;2011;m;11;0.000307942;592;210
Tony;2012;m;10;0.000274522;655;-63
Tony;2013;m;6;0.000163778;917;-262
Tony;2014;m;11;0.00028997;634;283
Tony;2015;m;10;0.000259356;706;-72
Tony;2016;m;3;7.74E-05;1342;-636
Tony;2017;m;11;0.00028306;652;690
Tony;2018;m;2;5.12E-05;1586;-934
Tony;2019;m;6;0.000156474;992;594
Tony;2020;m;11;0.000286787;661;331
Tony;2021;m;9;0.000225592;793;-132
Tony;2022;m;5;0.000129951;1148;-355
Torin;2007;m;1;3.08E-05;1458;
Torin;2013;m;1;2.73E-05;1711;
Torin;2018;m;1;2.56E-05;1886;
Torin;2019;m;2;5.22E-05;1644;242
Torin;2020;m;4;0.000104286;1244;400
Torin;2021;m;3;7.52E-05;1466;-222
Torin;2022;m;4;0.000103961;1321;145
Trim;2001;m;1;3.17E-05;1190;
Trim;2002;m;3;9.48E-05;910;280
Trim;2003;m;1;3.23E-05;1270;-360
Trim;2005;m;1;3.13E-05;1376;
Trim;2008;m;1;2.95E-05;1502;
Trim;2009;m;2;5.77E-05;1294;208
Trim;2010;m;1;2.83E-05;1580;-286
Trim;2011;m;5;0.000139974;957;623
Trim;2012;m;3;8.24E-05;1235;-278
Trim;2013;m;4;0.000109185;1124;111
Trim;2014;m;6;0.000158165;932;192
Trim;2015;m;3;7.78E-05;1324;-392
Trim;2016;m;12;0.000309502;609;715
Trim;2017;m;7;0.000180129;879;-270
Trim;2018;m;11;0.000281654;659;220
Trim;2019;m;11;0.000286869;654;5
Trim;2020;m;27;0.000703932;322;332
Trim;2021;m;24;0.000601579;366;-44
Trim;2022;m;22;0.000571785;369;-3
Tristan;2000;m;59;0.001754125;142;
Tristan;2001;m;64;0.002028462;126;16
Tristan;2002;m;53;0.001674513;153;-27
